codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
512110,Empregado Domestico  Arrumador,1987.95,Fallback,0.9059,2039.030306507361,2214.1721059052597,2433.1966900524108,2452.0944671500038,Oscilante,IMPREVISÍVEL
512115,Empregado Domestico  Faxineiro,2075.07,ARIMA,0.8857,2206.9327060475616,2305.896361630149,2302.739441130555,2451.322929798717,Oscilante,IMPREVISÍVEL
512120,Empregado Domestico Diarista,1761.7,Fallback,1.1153,1886.5252639976263,1864.3920940755029,1901.706944400363,1962.7391666094895,Crescente,QUEDA RECENTE
513105,Mordomo de Residencia,1922.35,XGBoost,0.972,2046.2419258163773,2028.1441314131562,2240.7133084503744,2292.2842026316343,Crescente,MERCADO ESTÁVEL
513110,Mordomo de Hotelaria,2013.26,ARIMA,0.9116,2114.1145180813937,2141.518959021645,2335.5561179561,2292.1786184680313,Crescente,MERCADO ESTÁVEL
513115,Governanta de Hotelaria,1898.21,Linear,0.6208,2026.8458837904973,2022.8517836613976,2134.4473153935437,2210.8103634281215,Oscilante,NOVA TENDÊNCIA
513205,Cozinheiro Geral,1725.86,Prophet,1.1215,1774.2866233699021,1914.008782885833,2144.208877981673,2113.0318027302023,Oscilante,NOVA TENDÊNCIA
513210,Cozinheiro do Servico Domestico,1843.69,XGBoost,0.9003,1900.195310714289,2011.0184930503538,2138.317999436907,2091.482813749509,Decrescente,RETRAÇÃO LEVE
513215,Cozinheiro Industrial,1669.57,Linear,1.084,1770.9188855208627,1937.4840806266839,1926.4709470311857,1932.3823564712875,Decrescente,NOVA TENDÊNCIA
513220,Cozinheiro de Hospital,1956.0,Holt-Winters,0.7781,2083.44205120416,2240.1697407578986,2156.218122718309,2306.111099451874,Crescente,VARIAÇÃO INTENSA
513225,Cozinheiro de Embarcacoes,1722.79,Fallback,0.7907,1855.2896506787206,1936.9151972306668,1918.9148368135402,1947.1515355049464,Oscilante,CRESCIMENTO VOLÁTIL
513305,Camareira de Teatro,1923.88,Fallback,0.9868,2059.38077813735,2048.2300794362327,2334.722179853152,2268.2145452395443,Decrescente,MERCADO INCERTO
513310,Camareira de Televisao,1988.8,Prophet,0.7478,2039.8358129494638,2183.7944127492556,2211.9362218228785,2289.307534582602,Decrescente,IMPREVISÍVEL
513315,Camareiro  de Hotel,1742.18,Linear,0.7976,1787.6649877006496,1893.2684185094374,1885.2925284351318,1994.0064326383804,Decrescente,MERCADO ESTÁVEL
513320,Camareiro de Embarcacoes,1725.4,Prophet,1.1863,1856.9313049277646,1813.6587651342304,1866.4070541338544,1917.9138174887328,Decrescente,QUEDA RECENTE
513325,Guarda-Roupeira de Cinema,1843.89,XGBoost,0.5768,1945.741784759882,1995.1552911565232,2139.882474247056,2260.416289200765,Oscilante,NOVA TENDÊNCIA
513405,Garcom,1982.29,Fallback,1.0751,2100.4053292834396,2199.4757768028,2250.518581640599,2393.545522835793,Oscilante,QUEDA RECENTE
513410,Garcom (Servicos de Vinhos),1763.35,Holt-Winters,1.1465,1871.8253404677566,1919.8576349235789,2055.366482690602,2193.609432226902,Crescente,QUEDA RECENTE
513415,Cumim,1822.72,Linear,0.9147,1938.129853426485,2064.4494042169085,2231.657020064634,2275.6037151795927,Oscilante,CRESCIMENTO VOLÁTIL
513420,Barman,1974.79,ARIMA,0.5764,2084.296891477634,2085.1309178952984,2424.5550773157393,2294.4268468978557,Decrescente,VARIAÇÃO INTENSA
513425,Copeiro,1789.59,ARIMA,0.5545,1867.5384887229202,2052.1024985537165,1986.2638662356098,2168.8954103116603,Decrescente,RETRAÇÃO LEVE
513430,Copeiro de Hospital,1892.23,Prophet,0.5692,2031.1309420250338,2004.002760163067,2290.739777803068,2459.787952520104,Crescente,VARIAÇÃO INTENSA
513435,Atendente de Lanchonete,1824.83,Fallback,0.9716,1881.5534013189456,1941.2008659100422,2025.2743462000851,2036.2150129117301,Decrescente,NOVA TENDÊNCIA
513440,Barista,2036.6,Holt-Winters,0.7951,2187.7920758195282,2175.1443848138756,2205.037822117943,2427.617141221463,Decrescente,CRESCIMENTO FORTE
513505,Auxiliar nos Serviços de Alimentação,1936.33,Fallback,1.0751,1996.905746511802,2204.042545046893,2101.8173524530416,2276.693178424324,Crescente,CRESCIMENTO VOLÁTIL
513605,Churrasqueiro,1986.31,Fallback,0.5742,2097.8499068436968,2110.8749222544006,2302.599608132377,2510.5397352895907,Oscilante,MUDANÇA RÁPIDA
513610,Pizzaiolo,1815.83,ARIMA,0.5028,1899.9352122754508,2040.8954731982353,2069.0159844335167,2099.767721364335,Crescente,IMPREVISÍVEL
513615,Sushiman,2032.14,XGBoost,0.5813,2105.025430846835,2304.0085654269515,2335.40367704266,2435.5371616849056,Oscilante,NOVA TENDÊNCIA
514105,Ascensorista,2042.77,Prophet,0.5415,2130.5608003612033,2228.0737386858736,2361.5501117873496,2667.075665915419,Decrescente,RETRAÇÃO LEVE
514110,Garagista,2042.0,XGBoost,0.5707,2179.091984047477,2286.7302691776345,2520.664186761315,2333.8680533814963,Oscilante,CRESCIMENTO LEVE
514115,Sacristao,1630.01,ARIMA,0.6475,1677.820224121257,1810.7049566118965,1820.9307863016888,2120.9712950220955,Crescente,IMPREVISÍVEL
514120,Zelador de Edificio,2073.0,Fallback,0.6376,2171.8841530916498,2272.90049690681,2489.216327256907,2604.3451664805493,Crescente,VARIAÇÃO INTENSA
514205,Coletor de Lixo Domiciliar,1911.95,ARIMA,0.8343,2037.6429195970816,2031.2845636926843,2170.3169628246574,2312.161021087169,Decrescente,ALTA NOS ÚLTIMOS MESES
514210,Faxineiro (Desativado em 01/2009),1864.55,ARIMA,1.0887,1982.0504460004224,2071.4488179519767,2287.8785617241138,2383.2699294657355,Decrescente,MERCADO INCERTO
514215,Varredor de Rua,1905.24,Linear,1.0571,2051.0786717915066,2060.0975213184975,2282.527042975168,2380.6623459019165,Oscilante,VARIAÇÃO INTENSA
514220,Limpador de Vidros (Desativado em 01/2009),1648.32,XGBoost,0.6096,1761.6112340354848,1881.9476686840771,1881.3599702325787,1847.0084040370427,Oscilante,IMPREVISÍVEL
514225,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,1638.68,Prophet,1.1499,1712.4246037933042,1891.929736804185,1872.398206734982,1969.6484500805668,Oscilante,MUDANÇA RÁPIDA
514230,Coletor de Resíduos Sólidos de Serviços de Saúde,1918.47,Linear,0.7224,1969.7582750288955,2065.5824006050257,2193.6827003383933,2519.26661802659,Decrescente,QUEDA RECENTE
514305,Limpador de Vidros (Desativado em 2010),2022.85,Holt-Winters,0.7606,2082.120148523856,2127.535998618628,2346.972422245744,2676.2068962457784,Crescente,CRESCIMENTO FORTE
514310,Auxiliar de Manutenção Predial,1778.18,ARIMA,1.1352,1908.7193897080945,1940.9942526358839,2122.728093942795,2035.54198538471,Decrescente,CRESCIMENTO LEVE
514315,Limpador de Fachadas,1642.78,XGBoost,1.1272,1764.1939774482105,1898.5672021447315,2001.5197398143414,1886.132966967784,Decrescente,NOVA TENDÊNCIA
514320,Faxineiro (Desativado em 2010),1884.55,XGBoost,0.5437,1945.979971381818,2160.4011947789845,2262.969477703422,2440.85912030874,Decrescente,VARIAÇÃO INTENSA
514325,Trabalhador da Manutenção de Edificações,2043.7,Holt-Winters,0.7118,2139.146585943624,2268.341275644981,2472.3005117566795,2580.4392986623166,Crescente,MUDANÇA RÁPIDA
514330,Limpador de Piscinas,1736.48,Prophet,0.5512,1861.3911406222012,1966.9626928113994,1955.7495378639974,2068.652066149035,Crescente,ALTA NOS ÚLTIMOS MESES
515105,Agente Comunitario de Saude,2078.72,Holt-Winters,0.9557,2198.2247382454348,2333.384242003683,2334.2482771619566,2489.8555843203944,Crescente,CRESCIMENTO VOLÁTIL
515110,Atendente de Enfermagem,1948.13,Linear,0.5413,2065.7826407663533,2125.662363676945,2367.269054521416,2246.198353613033,Decrescente,MERCADO INCERTO
515115,Parteira Leiga,1670.33,Fallback,0.6323,1784.405627873126,1912.4650774630454,1922.7129703482017,1950.1897103524157,Crescente,QUEDA RECENTE
515120,Visitador Sanitario,1780.99,XGBoost,0.7245,1873.0010541824074,2038.1415061446314,1926.8735891206509,2254.6212792973656,Oscilante,ALTA NOS ÚLTIMOS MESES
515125,Agente Indígena de Saúde,2040.95,Holt-Winters,0.5798,2157.8425957494287,2220.939414624995,2374.8772674751654,2259.558259686535,Crescente,CRESCIMENTO VOLÁTIL
515130,Agente Indígena de Saneamento,1602.27,XGBoost,1.1611,1660.5772805502047,1723.9474233978467,1975.4225195835895,2140.7603778471025,Oscilante,ALTA NOS ÚLTIMOS MESES
515135,Socorrista (Exceto Médicos e Enfermeiros),1809.81,Linear,1.129,1949.6409265024026,2060.5128439573205,2006.402376313976,2192.866442255031,Crescente,QUEDA RECENTE
515140,Agente de Combate as Endemias,1619.9,Prophet,0.6202,1663.2884522978081,1723.0990672715943,2003.2503381274705,2147.347949028048,Crescente,MERCADO INCERTO
515205,Auxiliar de Banco de Sangue,1659.15,Holt-Winters,0.5855,1713.0765118345566,1851.6256729451156,1888.1257843341048,2163.2404816488756,Decrescente,MERCADO INCERTO
515210,Auxiliar de Farmacia de Manipulacao,1853.8,Linear,0.9112,1983.010331255744,1955.5035570201624,2122.5765170577206,2165.762864083498,Crescente,CRESCIMENTO LEVE
515215,Auxiliar de Laboratorio de Analises Clinicas,1991.15,Linear,0.8578,2058.310928666453,2123.170154737988,2229.7030774211566,2388.3528872242796,Oscilante,ALTA NOS ÚLTIMOS MESES
515220,Auxiliar de Laboratorio de Imunobiologicos,1949.38,Linear,1.1171,2041.2811066159247,2231.3900164079473,2217.3457758364657,2406.256394412542,Decrescente,MERCADO INCERTO
515225,Auxiliar de Producao Farmaceutica,1801.85,XGBoost,1.1854,1929.0193745484828,1913.316817347162,2137.7319863291627,2360.446247200832,Decrescente,MUDANÇA RÁPIDA
515305,Educador Social,1886.39,ARIMA,0.6265,1968.9117204924578,2137.573920413871,2248.380032719152,2528.1146179804778,Decrescente,MERCADO INCERTO
515310,Agente de Ação Social,1760.36,Fallback,0.7215,1872.852240625833,1960.7646044697606,1982.567288777674,2123.549950823443,Oscilante,CRESCIMENTO FORTE
515315,Monitor de Dependente Químico,2034.78,Linear,0.8541,2179.612753896682,2222.452798469371,2357.0369738549175,2258.0338356654865,Decrescente,MERCADO ESTÁVEL
515320,Conselheiro Tutelar,1757.93,Prophet,1.1869,1806.5598645513364,2005.517850331607,1960.635970189186,1979.5800044594291,Oscilante,NOVA TENDÊNCIA
515325,Socioeducador,2007.91,XGBoost,0.8255,2111.107256166549,2306.9134144088043,2345.474581639452,2312.406017373645,Decrescente,MUDANÇA RÁPIDA
515330,Monitor de Ressocializacao Prisional,1686.27,Fallback,0.9961,1754.133272139881,1862.6872836495415,2012.6238318119076,2257.17650203744,Crescente,MUDANÇA RÁPIDA
516105,Barbeiro,2024.23,Fallback,0.9121,2143.087959241299,2189.0165497066,2414.5431878137515,2306.25641799166,Crescente,CRESCIMENTO FORTE
516110,Cabeleireiro,1775.92,Linear,0.917,1896.3000411180926,1983.1460468300725,2043.6516645973188,2174.4987483225973,Crescente,NOVA TENDÊNCIA
516115,Esteticista (Desativado em 04/2011),1739.89,Holt-Winters,1.0164,1872.0485788752937,1973.9066131921631,1880.4018504823266,2268.3968453998464,Oscilante,VARIAÇÃO INTENSA
516120,Manicure,1772.72,ARIMA,0.8546,1832.9984481788617,1947.24898589898,2083.213411536413,1984.3299910736089,Oscilante,NOVA TENDÊNCIA
516125,Maquiador,2014.49,Holt-Winters,0.6842,2126.028674033563,2153.618575174862,2290.762221576148,2547.3721757640346,Crescente,CRESCIMENTO FORTE
516130,Maquiador de Caracterizacao,1621.44,XGBoost,1.0614,1688.6696215014051,1754.4210467470848,2000.3133355701377,2153.157225769022,Crescente,ALTA NOS ÚLTIMOS MESES
516135,Massagista,1677.02,XGBoost,0.5377,1775.3020821480177,1942.1274938234296,2044.8824217142492,2037.1075966026294,Decrescente,MERCADO INCERTO
516140,Pedicure,1686.11,Holt-Winters,0.6056,1778.3270312262869,1858.0066558074986,2066.5780534935916,2250.0958084463186,Crescente,MERCADO INCERTO
516205,Baba,2088.11,ARIMA,1.0848,2234.2539449993346,2266.5690184542564,2361.6888846750503,2709.7064356044484,Decrescente,ALTA NOS ÚLTIMOS MESES
516210,Cuidador de Idosos,1687.69,Fallback,1.011,1789.4408833514829,1777.2549415947515,1823.229678127797,1995.4180996154141,Oscilante,MERCADO INCERTO
516215,Mae Social,1872.09,Prophet,0.5922,2005.8488756989375,2102.215934603202,2216.1266400499703,2462.022508989716,Oscilante,CRESCIMENTO LEVE
516220,Cuidador em Saúde,2093.58,XGBoost,0.9516,2159.424737664522,2295.948989223252,2585.267650099457,2412.525854632717,Crescente,NOVA TENDÊNCIA
516305,"Lavadeiro, em Geral",1979.65,ARIMA,1.1536,2062.4506380224198,2294.524446432853,2301.8461278190875,2266.6824156426587,Crescente,VARIAÇÃO INTENSA
516310,Lavador de Roupas  a Maquina,1925.37,Holt-Winters,0.686,1998.610480434278,2218.4416976932343,2206.7015857314605,2469.841361166519,Crescente,IMPREVISÍVEL
516315,Lavador de Artefatos de Tapecaria,2048.19,Fallback,0.5026,2189.2270476747094,2315.0978301816517,2373.175462373031,2276.209913606221,Decrescente,MERCADO INCERTO
516320,"Limpador a Seco, À Maquina",1743.43,ARIMA,0.8673,1830.8565530664687,1908.5940610308496,1926.6085821305114,2052.372670611873,Oscilante,CRESCIMENTO FORTE
516325,Passador de Roupas em Geral,1964.65,XGBoost,0.5948,2102.5680355343743,2116.0926330693173,2341.8952773777273,2312.42938752131,Oscilante,CRESCIMENTO FORTE
516330,Tingidor de Roupas,2067.72,ARIMA,0.8231,2150.927547534249,2234.0326514208045,2566.9528231135355,2321.7040324312206,Decrescente,ALTA NOS ÚLTIMOS MESES
516335,Conferente-Expedidor de Roupas (Lavanderias),2035.75,ARIMA,0.5677,2133.5499407555985,2228.3616392947492,2288.9921412585245,2461.6930136139463,Decrescente,RETRAÇÃO LEVE
516340,Atendente de Lavanderia,2065.23,XGBoost,0.906,2209.408154189764,2306.2595288922744,2499.8493800252336,2551.0292959891076,Decrescente,QUEDA RECENTE
516345,Auxiliar de Lavanderia,1852.61,Linear,1.0799,1918.3066366629382,2138.8943868113975,2106.70784941057,2391.8965705640085,Oscilante,MERCADO INCERTO
516405,Lavador de Roupas,1876.26,ARIMA,0.706,1999.7082678761712,2164.224541459909,2293.1078116896792,2205.967810491477,Crescente,MERCADO ESTÁVEL
516410,"Limpador de Roupas a Seco, À Mao",1667.34,Prophet,0.8926,1775.1300947373213,1754.7127581458503,1840.175835424317,2105.5182954115894,Decrescente,MERCADO ESTÁVEL
516415,"Passador de Roupas, À Mao",1723.54,Linear,0.8308,1822.9630768117704,1901.5394810515418,1885.61856620691,2127.79184875769,Decrescente,ALTA NOS ÚLTIMOS MESES
516505,Agente Funerario,2043.0,XGBoost,1.064,2164.999318196856,2226.435312796567,2493.186554211136,2438.968201975378,Oscilante,MERCADO ESTÁVEL
516605,Operador de Forno (Servicos Funerarios),1882.31,Prophet,0.9549,1938.5579937142097,1979.1767918140295,2271.000543153955,2462.080535807241,Oscilante,IMPREVISÍVEL
516610,Sepultador,2019.42,Prophet,0.894,2104.8103563595314,2254.6188164408572,2370.4781260070918,2287.891116006808,Decrescente,MERCADO ESTÁVEL
516705,Astrologo,1671.68,XGBoost,0.5742,1756.206896820233,1872.3631848611528,1845.1431806886026,1955.0665105524845,Oscilante,MUDANÇA RÁPIDA
516710,Numerologo,1622.04,Holt-Winters,1.0984,1672.2760169510896,1746.1703500185424,1936.384875976799,1890.402347475879,Oscilante,CRESCIMENTO FORTE
516805,Esoterico,2053.42,ARIMA,1.0922,2159.0253970697327,2196.1447427945996,2217.311046679073,2460.762522804533,Oscilante,QUEDA RECENTE
516810,Paranormal,1617.22,XGBoost,0.97,1736.2133660610325,1777.5237489213087,1885.9243619316885,1890.2705237231828,Crescente,VARIAÇÃO INTENSA
517105,Bombeiro de Aerodromo,2003.12,ARIMA,0.8107,2132.6067125190016,2219.350643482898,2178.160413715445,2642.494797121921,Oscilante,NOVA TENDÊNCIA
517110,Bombeiro Civil,1728.97,ARIMA,0.5738,1834.669058437799,1897.3785017580822,1909.1543866769525,2155.0740879904024,Crescente,CRESCIMENTO VOLÁTIL
517115,Salva-Vidas,1966.67,Holt-Winters,0.7188,2033.9453634570846,2139.38638723111,2364.9040013127833,2498.2999264098976,Decrescente,CRESCIMENTO VOLÁTIL
517205,Agente de Policia Federal,1717.39,XGBoost,0.733,1835.1734498375413,1805.915334523263,1947.5310352331298,2114.780459405557,Decrescente,CRESCIMENTO VOLÁTIL
517210,Policial Rodoviario Federal,1757.66,ARIMA,0.7161,1818.134836239746,1922.6495778669314,2035.2625828200912,2164.782168873974,Decrescente,QUEDA RECENTE
517215,Guarda-Civil Municipal,1748.46,Prophet,0.5874,1853.5728852130446,2003.854169496692,2017.2984821721282,2175.149768691434,Crescente,CRESCIMENTO FORTE
517220,Agente de Transito,2031.74,XGBoost,1.0143,2184.992333957757,2160.074385284674,2427.052361200074,2511.778077232727,Crescente,ALTA NOS ÚLTIMOS MESES
517225,Policial Legislativo,1995.08,Prophet,0.6731,2148.067420539309,2166.357178302219,2294.6259728650957,2544.8542087679702,Crescente,MERCADO INCERTO
517305,Agente de Protecao de Aeroporto,1746.59,Linear,0.7223,1801.1331266492052,2011.4728705815573,2084.310824043452,2022.9990446345662,Decrescente,IMPREVISÍVEL
517310,Agente de Seguranca,2077.5,ARIMA,0.887,2194.365578123312,2245.24080830377,2259.8617607997608,2504.1721443452634,Crescente,RETRAÇÃO LEVE
517315,Agente de Seguranca Penitenciaria,1910.61,Holt-Winters,0.9726,2040.8309573772697,2183.503325142541,2287.9021565707403,2161.860919774972,Crescente,MERCADO INCERTO
517320,Vigia Florestal,1924.12,Holt-Winters,0.5993,1997.283884251373,2132.269128872511,2140.93920880518,2500.385108963111,Crescente,CRESCIMENTO LEVE
517325,Vigia Portuario,1686.88,Fallback,0.5882,1756.0046849481314,1788.925604517379,1836.1097984504738,1951.8943823873783,Decrescente,MUDANÇA RÁPIDA
517330,Vigilante,1680.39,Holt-Winters,1.1332,1789.6648224875964,1778.0741444975927,1907.5727193381704,1932.2781975545918,Decrescente,CRESCIMENTO VOLÁTIL
517335,Guarda Portuário,1726.66,ARIMA,1.0829,1814.7621524916126,1847.1553597442003,1983.8927036673365,2240.1698607735875,Decrescente,VARIAÇÃO INTENSA
517405,Porteiro (Hotel),1955.9,Fallback,0.9722,2068.3637797007723,2225.165861105381,2341.1643947841912,2205.6482501080905,Decrescente,RETRAÇÃO LEVE
517410,Porteiro de Edificios,1861.16,XGBoost,0.7051,1952.82951582067,2053.028761722064,2247.4667268229514,2422.738155562354,Crescente,QUEDA RECENTE
517415,Porteiro de Locais de Diversao,1884.19,XGBoost,0.9854,2012.6958786651828,1982.57289123633,2164.888963004425,2408.4904913808045,Crescente,MUDANÇA RÁPIDA
517420,Vigia,2027.77,Holt-Winters,0.7867,2089.7767365217624,2139.3893266784025,2521.1670067214563,2243.876749004964,Crescente,VARIAÇÃO INTENSA
517425,Fiscal de Loja,1814.81,Linear,1.0058,1944.8763126770932,2103.404788767786,1957.3100350230347,2417.8681502253453,Oscilante,IMPREVISÍVEL
519105,Ciclista Mensageiro,1740.97,XGBoost,0.7545,1797.3500321082356,1941.6612032092219,2106.841901627809,2284.1626928976457,Oscilante,MUDANÇA RÁPIDA
519110,Motociclista no Transporte de Documentos e Pequenos Volumes,1683.39,Linear,0.6713,1757.8669393949215,1860.8866034377145,2056.568419406959,2195.465316246817,Oscilante,RETRAÇÃO LEVE
519115,Mototaxista,1979.37,Prophet,0.5121,2060.469540845814,2215.5307396445905,2392.3202807127554,2325.152271157813,Crescente,IMPREVISÍVEL
519205,Catador de Material Reciclavel,1866.49,XGBoost,1.1671,1919.3945185211517,1983.1795280796316,2019.1767622609805,2134.970332063776,Oscilante,RETRAÇÃO LEVE
519210,Selecionador de Material Reciclável,1692.77,XGBoost,0.7945,1784.7346712323608,1822.1458482739083,2112.290881354211,1931.9035342732363,Oscilante,VARIAÇÃO INTENSA
519215,Operador de Prensa de Material Reciclável,1792.15,Holt-Winters,0.5228,1906.7640867086418,1960.378345720751,2225.0814870648096,2311.374085524349,Decrescente,MERCADO INCERTO
519305,Auxiliar de Veterinario,1730.0,Linear,0.7383,1799.0266049626384,1992.819662627497,1904.5361274840745,1912.0339355659216,Oscilante,RETRAÇÃO LEVE
519310,Esteticista de Animais Domesticos,1651.44,Holt-Winters,0.7604,1755.0663787462543,1807.2557899302092,2003.3116192776545,1963.8022614171164,Oscilante,CRESCIMENTO FORTE
519315,Banhista de Animais Domesticos,1883.43,XGBoost,0.8143,1951.9525351697175,2059.2000686779425,2139.0100672526123,2203.516465110022,Decrescente,MERCADO ESTÁVEL
519320,Tosador de Animais Domesticos,1847.52,Linear,1.0064,1953.3523367353837,2065.943894636167,2201.810250799595,2045.7390415321227,Crescente,NOVA TENDÊNCIA
519805,Profissional do Sexo,1823.89,XGBoost,0.5195,1876.5037271503504,1958.0229406393369,2031.953141708377,2169.644424987754,Crescente,CRESCIMENTO LEVE
519905,Cartazeiro,1755.23,Fallback,0.6073,1802.827048860992,2020.3915071973659,2106.4509856816953,2004.555205606846,Crescente,IMPREVISÍVEL
519910,Controlador de Pragas,2014.92,Holt-Winters,0.6684,2152.0438818121324,2251.395681126259,2515.8433664250215,2333.9372647173077,Oscilante,RETRAÇÃO LEVE
519915,Engraxate,2088.91,Holt-Winters,0.8587,2236.9278098581126,2250.102761159013,2506.7307585016965,2308.583549537916,Crescente,MERCADO ESTÁVEL
519920,Gandula,2086.49,ARIMA,0.5549,2207.5194599837205,2356.794677584668,2353.7829531390794,2751.532100980146,Crescente,CRESCIMENTO VOLÁTIL
519925,Guardador de Veiculos,1879.34,Holt-Winters,0.5922,2016.9505666676534,2080.2402798121198,2235.8109224203768,2496.730099836204,Crescente,CRESCIMENTO VOLÁTIL
519930,"Lavador de Garrafas, Vidros e Outros Utensilios",1666.74,XGBoost,0.5425,1743.2525179817778,1933.4986486742177,1954.103557379892,2179.226277423731,Oscilante,ALTA NOS ÚLTIMOS MESES
519935,Lavador de Veiculos,1733.5,Holt-Winters,0.7801,1851.8070695518536,1838.7964926495326,2006.1076707452721,2300.2081280519183,Decrescente,MUDANÇA RÁPIDA
519940,Leiturista,1831.78,Linear,0.7584,1950.1203081950346,2083.162849171115,2135.8104513890266,2059.704338452315,Crescente,ALTA NOS ÚLTIMOS MESES
519945,Recepcionista de Casas de Espetaculos,1713.5,Fallback,1.0608,1799.9639457957765,1976.6509505747986,2074.4022618281692,1909.5571648802688,Crescente,VARIAÇÃO INTENSA
520105,Supervisor de Vendas de Servicos,1719.86,Fallback,0.7706,1793.4011767361983,1991.5581683588405,1930.685120154627,2021.5847141225327,Crescente,MUDANÇA RÁPIDA
520110,Supervisor de Vendas Comercial,2019.31,Prophet,0.8244,2135.004256289363,2325.5865830090656,2443.167135922605,2493.8404497935503,Oscilante,QUEDA RECENTE
521105,Vendedor em Comercio Atacadista,2054.22,Prophet,0.9823,2151.101225094335,2315.0437484464187,2435.1886392821903,2409.3426279757414,Decrescente,IMPREVISÍVEL
521110,Vendedor de Comercio Varejista,1637.45,Linear,0.82,1751.8371936177261,1879.8299998960879,2009.432612288304,1914.706378678559,Decrescente,CRESCIMENTO VOLÁTIL
521115,Promotor de Vendas,1703.3,Linear,1.1111,1803.8108374898625,1924.8266238852473,2024.7335841247348,2055.2701800582845,Decrescente,MERCADO ESTÁVEL
521120,Demonstrador de Mercadorias,1940.52,XGBoost,0.5623,2048.6661532976213,2238.019996121507,2303.9447547578347,2264.166830782484,Crescente,ALTA NOS ÚLTIMOS MESES
521125,Repositor de Mercadorias,1630.87,Linear,0.8364,1690.4034699225274,1864.421952018302,1761.9269348749822,1889.7724385390338,Decrescente,MERCADO ESTÁVEL
521130,Atendente de Farmacia - Balconista,1879.15,XGBoost,0.5603,2010.4659103901656,2082.771145136724,2167.3886746071325,2130.00091686953,Oscilante,CRESCIMENTO VOLÁTIL
521135,Frentista,2038.64,XGBoost,0.6265,2193.544328571365,2318.5035863071407,2234.8566431144286,2360.0330373584748,Oscilante,MUDANÇA RÁPIDA
521140,Atendente de Lojas e Mercados,1778.73,Fallback,0.9374,1911.7412581762153,1980.8865604207967,2119.1724700573805,2230.3235598514334,Oscilante,MUDANÇA RÁPIDA
523105,"Instalador de Cortinas e Persianas, Portas Sanfonadas e Boxe",1667.92,Holt-Winters,0.9609,1774.514321104958,1882.7109042349177,1892.483367881369,2154.8750791751413,Crescente,CRESCIMENTO VOLÁTIL
523110,Instalador de Som e Acessorios de Veiculos,1664.9,Prophet,0.804,1711.0214614111571,1780.8121426996802,2052.003662158817,2040.1768356222728,Crescente,CRESCIMENTO LEVE
523115,Chaveiro,1787.97,Linear,1.0574,1905.6913733738354,2057.6512391819388,2055.8469638133397,2091.7844583150013,Decrescente,VARIAÇÃO INTENSA
524105,Vendedor em Domicilio,1872.39,Linear,0.6773,1995.677525769682,2109.2357316625244,2227.6475494419346,2322.8784953762743,Crescente,CRESCIMENTO VOLÁTIL
524205,Feirante,2025.28,XGBoost,0.6479,2107.125045401783,2131.594865961077,2416.9430137001627,2712.6262894571605,Decrescente,MERCADO INCERTO
524210,Jornaleiro (Em Banca de Jornal),1652.78,Linear,0.864,1753.0590371235583,1739.5895438251625,1814.8700000138685,2126.555844895949,Oscilante,MERCADO ESTÁVEL
524215,Vendedor  Permissionario,1800.0,Holt-Winters,0.525,1875.437188963057,1982.8892045844498,1949.7501551625885,2055.131701181614,Oscilante,ALTA NOS ÚLTIMOS MESES
524305,Vendedor Ambulante,1832.99,XGBoost,0.983,1903.3070708116277,2123.4666886276364,2099.0094028334915,2179.2832948303076,Decrescente,MERCADO ESTÁVEL
524310,Pipoqueiro Ambulante,1622.53,Linear,0.6993,1745.7305495099115,1735.4098942732135,1951.695229013123,1898.9606886521542,Crescente,QUEDA RECENTE
611005,"Produtor Agropecuario, em Geral",1643.41,Holt-Winters,0.6403,1770.3966289427167,1811.9617780638032,1905.256655447584,1837.7842311658885,Oscilante,IMPREVISÍVEL
612005,Produtor Agricola Polivalente,1823.27,XGBoost,0.9856,1924.96205971225,2100.8039870702405,2085.4053122398886,2157.4352131462597,Crescente,MERCADO ESTÁVEL
612105,Produtor de Arroz,1911.66,ARIMA,1.0218,2028.7617789043345,2106.709709887576,2345.281999735875,2482.946406536607,Oscilante,CRESCIMENTO FORTE
612110,Produtor de Cana-De-Acucar,1766.63,ARIMA,0.9079,1890.758633885217,2049.619430775573,2059.8243212171933,2141.2401696065212,Crescente,RETRAÇÃO LEVE
612115,Produtor de Cereais de Inverno,1822.49,Linear,1.0492,1894.4211392613167,1928.7142503155967,1981.9856394729984,2044.2607642547457,Oscilante,CRESCIMENTO FORTE
612120,Produtor de Gramineas Forrageiras,1894.72,Prophet,1.1773,1959.7082034272544,2131.926765117608,2077.338926816753,2279.4776940862107,Decrescente,MERCADO ESTÁVEL
612125,Produtor de Milho e Sorgo,1967.64,ARIMA,0.8373,2053.5620440700727,2080.348450627802,2164.973242195574,2250.5863188978947,Oscilante,QUEDA RECENTE
612205,Produtor de Algodao,1770.02,Linear,0.8176,1861.6074265426405,1894.4029420088336,2069.5582048476967,2000.42663164154,Crescente,VARIAÇÃO INTENSA
612210,Produtor de Curaua,1770.42,XGBoost,0.6996,1859.0560459442963,1905.2038899580539,2139.525652618388,2078.2997027951014,Decrescente,RETRAÇÃO LEVE
